Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,Class
-0.7791962710906487,-0.06333244878409967,0.7153464385496294,-2.660961411273968,2.312303608262236,-0.8218491334654556,-1.7673781649064664,0
-0.5632760415304192,-0.5717503550316863,-0.5669244471520375,-0.3597076607628568,-0.2560001544007821,-0.5445880290754181,1.4885973334302935,1
-0.6318694846227573,-0.06439015826082926,0.062097556791296325,-1.3333727995025242,1.0848708303851873,-0.575394818452089,-0.9809905087128944,1
-0.9664861939688588,-1.0251202428195791,-1.000592359142438,-0.5107314841806505,-0.6905980224991485,-0.9596077953950969,1.8467688099924628,1
-1.7478549804989711,-1.4882695797792804,-1.0607520490653055,-2.465922434378763,0.7966949734721684,-1.7094334236197266,-1.264425411226583,1
0.8121716086515952,0.8041158632844303,0.6413315917293184,0.8223820905141896,0.21141777492541586,0.7766163530599177,-1.1552068415708705,0
1.3400428881013275,1.295489985637188,1.3484002216270992,0.690783586894652,0.9283741559927533,1.3247446998938912,-0.48195669221081905,0
-1.0643064084657583,-0.9489101805470013,-0.8857466978364549,-0.9838021091079433,-0.14818279977760368,-0.989252064417931,0.4165490044683373,1
-0.2954633811090296,-0.5365195534016752,-0.39998353719170704,-0.10978959624937647,-0.25048945652952703,-0.352190910515455,1.3571590489470517,1
1.2690635861188213,1.643938933202895,1.6662423420358068,0.2118967562176254,1.4342895646129599,1.232905591940797,-1.460151321136644,0
0.9320610178825514,0.9806704396274035,1.2620551593383094,0.09884407673265092,1.2010956462662992,0.8626428592438287,1.1267689574284168,0
-2.202957563798571,-1.8658011744671092,-1.8052033774788063,-2.35145823644337,-0.17989238542143837,-2.1343346129470167,-0.4704053244661419,1
-0.23044872635194388,-0.40097129132649717,-0.9038031699157245,1.0725322842110407,-1.9805657592015364,-0.16909395478618497,0.7899783648280227,1
-0.9050503275470255,-1.1362172638724721,-1.34288299042849,0.1263175027517833,-1.7973045392323421,-0.8666061670881661,0.12389936658463328,1
0.22465385694765586,0.31528652709845284,0.19833654811520418,0.2335611854678738,0.16427763981279933,0.22267540445676107,-1.051976376912466,1
1.0614938626741808,0.7397160174710764,0.7516854307717559,1.054835678020601,0.1653375039090537,1.0050516025888165,0.17803961936648074,0
-1.510462020927227,-0.9643525643677355,-0.4021301107955363,-2.695338157355006,1.5564567645843068,-1.4891358165676842,-1.8182468222599557,1
0.030206357398940897,0.4572971148132205,0.8945442749578225,-1.17107268823925,1.6414691782599842,0.007609138996983568,0.6914769836087142,0
-0.9211548750556614,-0.8950341949480731,-0.9182499369795872,-0.6940039625325788,-0.4261232275812953,-0.9235696644261612,0.7153596302357292,1
-0.5978709954378593,-0.6690072650355244,-0.297920187481377,-0.9815803012099908,0.5086173623882912,-0.6463085600361237,-0.9141561555651849,1
-1.5402852570543306,-1.4043963599859415,-1.2110192653353407,-1.5980418806311578,-0.05073484584895875,-1.5025048006368054,-0.5546713892741912,1
0.8425913095012408,0.6385991660352457,0.5669679598108945,0.9457594723724496,0.05203326858532251,0.8004480203135688,-0.807813023692359,0
0.38450640258893076,0.5267865329601429,0.7207053670570913,-0.2085439831165742,0.9467610117749637,0.359852806209484,1.5435345530605658,0
-1.1388644987835173,-1.51220505652702,-1.4249719915200534,-0.49952151895898933,-1.3256650163991535,-1.1769991015625476,0.0047652268984229255,1
0.318895283109303,0.01073252281702502,-0.3684030333081392,1.2992331049991925,-1.3607090059413165,0.28487024338702105,0.9350201291646775,1
-0.3831436953227139,-0.7816201617988789,-0.8564037165823002,0.482865044812939,-1.3584195804075536,-0.3940416432535739,-0.34799493779409224,1
0.3874887262016411,0.5079127022231538,0.694068781564245,-0.22475842284426578,0.9340843226686406,0.35810902567872904,0.24488870244621358,0
1.8768611383891909,1.8841506897117826,1.7651560298601396,1.1910349532185696,0.97167674947596,1.8321848343435825,-0.8625316201210205,0
-0.7463907113508348,-0.7459608656531301,-0.9404538612255315,-0.20021616843872017,-0.8757199589294635,-0.7398914485199728,-0.5016126236066945,1
-0.6014497837731116,-0.7290026061219343,-0.8984883914206819,0.08918404239372743,-1.069427985397974,-0.6282894945516558,0.987340072452263,1
-0.5674512945882136,-0.38604467178030677,-0.7211051205229246,-0.032063806521462145,-0.7189196156105746,-0.5190125812910121,-0.311602702581298,1
-1.1752488468585836,-0.3208157632582984,0.2280910074851073,-2.754415755420288,2.055066256091558,-1.1624675971395897,0.4509961133944607,1
0.5795503668601878,0.48334801051442083,0.24603004053134145,0.9818634902651364,-0.32200944300233153,0.6301387884765017,0.6444629168878783,0
0.28966851170474156,0.578060134351474,0.7196201597518218,-0.3543441790104993,1.0347743889591479,0.31160821152526363,-1.486855912635513,0
0.4536963104038109,0.5710820444373405,0.52114995992233,0.2413367922126222,0.48118891317820306,0.530162038046551,-0.06271336696041581,0
0.05585434046824993,0.23009727934231822,-0.3304119476212804,0.8187401133888011,-0.9043571295526956,0.10409832836542428,-1.157348883790907,1
-1.4233781714360847,-0.8121619592882381,-0.5151108755769256,-2.39310596060966,1.2668072202340692,-1.3647461387071642,-1.2603320406432341,1
-1.3702928111298405,-1.3913565126251382,-1.3465712824660032,-1.0076595103327444,-0.7385568728546581,-1.32812674756131,-0.3275877798650227,1
-1.1561619757372372,-0.9262331337212436,-0.3029453418949485,-2.1400736163690044,1.2865218832829353,-1.212455972354565,2.092429189461897,1
-1.052377114014917,-0.7412421897944859,-0.3479032995415822,-1.5988319849323116,0.887795651408644,-1.0502843829943544,-0.6812898849474562,1
-0.3336371233517221,-0.23399631640766475,0.00177716082322225,-0.6888927951099693,0.6041480340753974,-0.3678849352922496,1.0265472752006897,1
-0.31812904056562824,-0.5352899225000993,-0.7789893188056984,0.6056224543181067,-1.3527630023657466,-0.2958086733543782,0.6386166843937434,1
-0.7863538477611536,-0.9564598873813145,-0.5677897873954569,-0.991667107215231,0.2289174410989639,-0.8543997033728814,-0.12213933955992828,1
1.4760368448409196,1.6901517612810621,1.7288373466437261,0.5687427500859688,1.2872602155747135,1.5241169405768742,0.5245868537834361,0
-0.8310887019518088,-0.7730415445082421,-0.5096009540269896,-1.1217920951490403,0.3885847763411476,-0.8962504361110002,-1.156451908456639,1
0.3069659886584616,0.3955851775710952,0.6681774482810342,-0.3156795311199156,0.9679969966024478,0.2825452026793478,0.916891459141756,0
-0.680183127148665,-0.6379514486667959,-0.816138022255596,0.05772693355691661,-0.9251376109904917,-0.5980639653519033,0.38721473247349886,1
-1.3130321977658017,-1.489928577894184,-1.412131401908007,-0.8191014072216379,-1.006074311329736,-1.3310330484459019,-0.5633442181976612,1
0.06480131130638098,-0.3115791319862622,-0.5679407804379312,1.1014186704767595,-1.4796013449410854,0.04364726996591926,1.726790412623437,1
1.4444242145461899,1.3917747105279281,1.541498247945405,0.6490565639390126,1.103966246995798,1.3706642538704383,-0.7927605836835905,0
1.2732388391766156,1.2793328624918334,1.1533657757640803,1.0485768408466807,0.5476834766328128,1.299169252109485,-1.118778944417388,0
-0.10876992295336152,-0.08074712915385283,0.21956210808593546,-0.5985109186018952,0.7503735536024506,-0.16386261319392012,0.7464917291970044,1
-0.5728194770910923,-0.7720405603747365,-0.7499968886501535,-0.12355442428425743,-0.6808180967794981,-0.612014209597943,1.8292487187399824,1
-0.561486647362793,-0.42513541484231027,-0.3381867648083296,-0.6057775712986376,0.194864841287286,-0.5538881919061112,-1.160262309293222,1
-0.5662583651431295,-0.6291721109309051,-0.6728562209505519,-0.04943312498131456,-0.6405283753901435,-0.5794636396905172,-0.21908012324433515,1
0.34812205451386447,0.29767112628344733,0.2789809608004062,0.4680188696505666,0.08402270598490975,0.3336960982481597,0.03883555966857902,1
-0.392687130883387,-0.21149119100675506,-0.23320863127807176,-0.41843057697032165,0.17177707143770024,-0.34637830874627185,-0.18729680623570907,1
-0.3533204591956104,-0.36096508849461795,-0.4474871845544411,-0.01189019451098194,-0.3846605105348503,-0.33068428396947724,-0.343320897785189,1
-0.5483644234668674,-0.6988622495230814,-0.9824820240480167,0.3765916909192508,-1.453700171802285,-0.5573757529676211,-0.4489314093547451,1
1.004829714032684,1.0563656103230257,1.293497915183129,0.15985368166571765,1.19051784532812,0.9457630645431481,-0.48128764319312395,0
-1.2969276502571658,-1.4174074083263386,-1.298595229970382,-0.9849613132286141,-0.69066351971858,-1.3060388608384141,0.16914971776056043,1
-0.006177990676125401,-0.36914401028992294,-0.689483998627931,1.1764612775323249,-1.7327004637022312,-0.010991186664402594,-0.5157556841279122,1
-0.9975023595410465,-1.153032400999226,-1.0762363414210232,-0.5875705692640218,-0.7283869409647568,-1.0351716183944781,0.7747499408945534,1
1.49631664540735,1.1514783023529986,1.144626722305794,1.326357616345185,0.36565181810112707,1.4189088485546586,-0.4546233651924243,0
-0.6420093849059725,-0.8062703778712418,-0.9700520295514702,0.17034419059855455,-1.2468391128134046,-0.6550274626898984,-0.2242107911459642,1
-1.2032826888180608,-1.092350246911014,-0.8709829336834211,-1.4938230862797033,0.27035931812104436,-1.2461690626158275,-0.8674289348890155,1
2.3379283689142114,1.6843465769252823,1.422150168372894,2.5700019715075566,-0.16861197794754018,2.297774236055155,-0.6831466316419865,0
-0.1839244779936624,-0.10127995800574369,-0.18306481317266332,-0.023575952468739374,-0.06408437002762317,-0.12433692116347451,-0.15197675502230337,0
-0.6772008035359547,-0.6036640331294769,-0.6924835504717023,-0.38079825513744975,-0.3944642534252031,-0.6672339264051831,0.34769510011425986,1
1.3209560169799814,1.3403867857525609,1.5403794866306968,0.45514939703724855,1.211301303912254,1.271268763617406,-0.03801824829337251,0
0.5401836951724112,0.7210141081589353,0.7388130531507674,0.15182143520271127,0.7388371115434966,0.5458560628233456,-0.9376178362401624,1
0.565235213519178,0.5411703346065595,0.263265322379611,0.9726619471082693,-0.29567062935187566,0.6812896840453136,-1.0553340261542241,0
0.6594766396808253,0.47700000825886724,0.5543110342505125,0.44424220901128497,0.3787304219630523,0.6138635035227887,-0.39101719293658305,0
-0.9396452814544657,-1.4585577176961655,-1.4373437080002063,0.053100209647423256,-1.8858508256109856,-0.9956459263640326,1.7613196990650595,1
0.20854930943901995,0.32932735859276163,0.536003790100701,-0.34875577705562355,0.8747051389613565,0.15408670358039958,1.4026993472059661,1
-0.1797492249358679,-0.029159356630818256,0.06851520259657443,-0.47470964866965587,0.5233810310774074,-0.21152594770122216,-0.30063665581965654,1
0.183497791092253,0.5206383784522551,0.460180558771693,-0.1637891882039587,0.6887793730198428,0.23895068941047395,0.975815063533312,0
1.503474222077855,1.5975271300746485,1.5839846878968014,0.84885923537986,1.0240655935821115,1.4915663706694484,-1.2917657155811992,0
1.3758307714538518,1.5202593583253428,1.420136044806323,0.7208017831538143,0.9684792943091702,1.3654329122781734,-1.2422770202804296,0
0.6553013866230307,0.08205286050370039,-0.46464476238085256,2.194376582525112,-2.315018378789217,0.6847772451068236,-0.08026679437484396,1
-1.8116767058109726,-1.820647801260848,-1.5584489580670062,-1.8984300200750883,-0.24538662770654956,-1.8332418413033282,0.17799387905125014,1
-0.417738649230154,-0.6860789752531681,-0.7676798516243554,0.29153725125928454,-1.0593860708005978,-0.4190358308610615,-0.5093419616210858,1
-1.0857791384772728,-1.2296709577875418,-1.1963234922014325,-0.6041396908495307,-0.8835945109929264,-1.1113167015707777,0.5385632334949152,1
1.3561474356099634,1.4439637716891365,1.3946835626465621,0.821460782761567,0.8896027792356789,1.3822894574088047,-0.09510448747990273,0
-0.7744245533103121,-1.0183995986939236,-1.4606399035534054,0.6369454761111085,-2.5290245889888014,-0.6986219759587723,-0.27632761642354275,1
-0.8776129503100903,-1.1740792487304863,-1.1149214653031143,-0.32643965593654034,-1.0139637491248878,-0.9119444608877948,1.917981053989447,1
-1.1257422748875916,-1.1782542339917688,-1.051061121339256,-1.0139197893028347,-0.33171494006353713,-1.1560737351934882,-0.4993186305089428,0
0.9863393076338798,1.34813634033454,1.7573467756634034,-0.5510051765969415,1.8862948073484027,0.9661071707352892,1.0630449457163882,0
1.892965685897827,1.7357920997414613,1.7951241752901541,1.2835708732046065,0.9429591959016075,1.8252097122205626,0.4908080186154275,0
-1.0332902428935706,-0.8537119641533983,-0.5678798534207924,-1.4375872684654687,0.5569066759872959,-1.064234627240394,-1.2247739847387134,1
-0.5030331045536701,-0.6359494803997846,-0.7585231390485802,0.053981147107286284,-0.8422359940683041,-0.5445880290754181,-0.463916401780038,1
-0.9139972983851566,-0.4678591979634106,0.1537123645624608,-2.1760377800331994,1.674402371048652,-0.9555389741566687,0.059085339902872076,0
-1.0619205495755901,-0.9999839341906681,-1.124238883924096,-0.5937948033298626,-0.7900495959131282,-1.0095961706100722,0.47356624555223154,1
0.7268771533280791,0.7037416774960377,0.7042718494343573,0.5228027987216227,0.4703431690696227,0.716746554837331,0.48477339804330893,0
1.3143949050320185,1.098746423292018,0.5914305986922133,1.9524503941818783,-0.6383699442952435,1.3822894574088047,-0.5761747642496349,0
1.2875539925176254,1.4613793247564744,1.5051610217237754,0.43442357709366275,1.1964870237354008,1.3625266113935819,-1.5208277874389862,0
0.02185585128335191,-0.3193574855886473,-0.33229362115059347,0.5923391862040018,-0.7223760825087524,-0.0377291548026452,1.4974554493934267,1
-0.6229225137846263,-0.6358639560361546,-0.5931371925256596,-0.4549902024527221,-0.212667789454203,-0.5980639653519033,-0.8824131520547283,1
-2.286462624954461,-2.0929442845947874,-1.7183082060352712,-2.759319304194419,0.28464366624977583,-2.270349494345903,-1.1564015165839274,1
-0.5370315937385681,-0.7214249729648031,-0.9321209878815017,0.36735987004281395,-1.368184620395515,-0.5451692892523364,0.9428223415796056,1
0.9785852662408329,0.933114529961211,0.40510783327978395,1.6023952602741838,-0.5975175422480461,1.077127864526688,1.2483242327835282,0
1.2541519680552695,1.45174212529152,1.4625491957371046,0.5791135899366966,1.0827689650707164,1.2834752273326906,0.9460249389053279,0
-1.2593503727370154,-1.2116549887796164,-1.4636889034110865,-0.3553447855524714,-1.526929040272983,-1.196180687400852,0.010032340486163624,1
1.86791416755106,1.4775076488814245,1.2476375312826433,1.9162901462385646,0.08535944469057888,1.8269534927513176,1.7483108433096444,0
1.656169191048625,1.5000127742823341,1.4251629652203912,1.359508835681735,0.5958417957929545,1.6566442609142504,-1.0303567129999953,0
-0.9754331648069898,-0.8678391927089252,-1.1241214448910606,-0.299341096921605,-1.0517913704928874,-0.9009005175263468,0.39275861373136367,1
0.7227019002702847,0.9617110845267846,1.0468291467954223,-0.03801265751883502,1.112263553839222,0.7318593194372073,1.5800260214996231,0
1.0746160865701062,1.167978395650461,1.3342713346526558,0.35443272558269634,1.111239415499021,1.0323708309039774,-0.21240668877814853,0
1.8225828486378626,2.012576866770797,2.2742224500600736,0.47001719914217077,1.7033878677934058,1.749064629044263,-1.1469666074931408,0
0.16441091997090673,0.01842535205578021,-0.4476019745867314,1.1500245029594143,-1.345876862886431,0.23604438852588236,-0.5103296423262347,1
-0.46843815064623,-0.9678128103043979,-1.3232265218991428,1.1553504980113523,-2.816402570683297,-0.485880751206668,1.3145810175440038,1
-0.8990856803216049,-1.0456809979942896,-1.0201631766476915,-0.4578290991114296,-0.7632284845559498,-0.919500843187733,1.763786575049191,1
0.18528718525987922,-0.019493358145457794,0.18641427876148034,0.03654694781978438,0.28953809482910775,0.10642336907309756,1.9865543143754993,1
